latitude,longitude,year,month,day,cp,e,ilspf,lsp,pev,tcrw,tp,swvl1,swvl2,ro
17.75,78.0,2018,3,10,0.0,-0.00031703437000000004,0.0,0.0,-0.0008473502,0.0,0.0,0.22077617,0.25828266,2.4377368e-06
17.25,77.25,2018,5,2,0.0,-0.00033888182999999996,0.0,0.0,-0.0009255073,0.0,0.0,0.24762851,0.29857156,4.8754737e-07
18.0,78.0,2019,11,18,0.0,-0.00041071128,0.0,0.0,-0.000670021,0.0,0.0,0.33435032,0.36898509999999995,1.4138874e-05
17.75,78.0,2018,3,14,0.0,-0.00035519115,0.0,0.0,-0.0009680292999999999,0.0,0.0,0.21729842,0.25837028,2.4377368e-06
17.75,78.0,2019,11,11,0.0,-0.00046411415999999997,0.0,0.0,-0.00060855,0.0,0.0,0.38051876,0.39894032,9.994488e-06
17.5,77.5,2018,11,8,5.947426e-06,-0.00031419593,0.0,0.0,-0.0006553223000000001,0.0015815496,6.2640756e-06,0.17712803,0.21150970000000002,7.310881999999999e-07
18.0,77.0,2018,1,28,0.0,-0.00026717255,0.0,0.0,-0.00066722685,0.0,0.0,0.26934755,0.30689570000000005,2.4377368e-06
17.25,78.0,2018,9,18,4.888652e-05,-0.0004385592,0.0,1.6141683000000002e-05,-0.0005617974,0.004263401,6.480329e-05,0.41949075,0.33752272,1.4626421000000002e-06
17.5,78.0,2019,7,5,6.774486999999999e-05,-0.0002866994,0.18926343,2.4419277999999998e-05,-0.00040520773999999996,0.015987754,9.2020724e-05,0.43394542,0.42772144,4.8754737e-07
17.5,77.0,2018,5,20,0.0,-0.00029410515,0.0,0.0,-0.0010922109,0.0,0.0,0.18208833,0.18406631,4.8754737e-07
17.0,77.75,2018,8,22,8.747353999999999e-05,-0.00031344703,0.0,0.0,-0.0003691201,0.022589087,8.726865e-05,0.44597244,0.45012364,1.9501895e-06
18.0,77.5,2019,6,25,0.000106041785,-0.00038979760000000004,0.1979003,1.676241e-05,-0.00074786326,0.006842017,0.00012247823,0.4135420999999999,0.3028417,4.8754737e-07
17.25,77.5,2019,9,25,9.110011e-05,-0.00025528265,1.0,1.2830365e-05,-0.00022360860000000002,0.012446403500000001,0.00010390113999999999,0.50141907,0.5048935999999999,5.728565e-06
18.0,78.0,2019,2,10,0.0,-0.00023003278,0.0,0.0,-0.0007201776600000001,0.0,0.0,0.22378448,0.27566114,1.9501895e-06
17.75,77.75,2018,11,29,0.0,-0.00024792312999999996,0.0,0.0,-0.000633953,0.0,0.0,0.21726753,0.25559556,1.2186356e-06
17.0,77.25,2019,7,1,7.586833000000001e-05,-0.0002222202,0.96871805,0.00019597681,-0.00022673726,0.0044009686,0.00027174223,0.47212055,0.46062666,1.9501895e-06
17.5,77.25,2018,6,6,0.00017161061999999998,-0.00047636463,0.0,5.7942234000000005e-06,-0.0006941253,0.00636065,0.00017734523999999997,0.36854115,0.28009486,1.2186356e-06
17.75,77.75,2019,9,3,9.9658966e-05,-0.00023114227000000002,1.0,0.00033193966,-0.00020371514,0.21825868,0.00043159025,0.47623459,0.4716496,6.703660000000001e-06
17.25,77.0,2018,1,10,0.0,-0.00023127169999999998,0.0,0.0,-0.0005929264599999999,0.0,0.0,0.283969,0.31333888,0.0
17.0,77.25,2019,2,1,0.0,-0.00021699641,0.0,0.0,-0.0005501683000000001,0.0,0.0,0.30878285,0.30631155,2.4354085000000004e-07
17.0,77.75,2019,9,15,0.00010778243000000001,-0.00034410562000000006,0.22115576,0.0,-0.00038984,0.0004813671,0.00010778941000000001,0.42301795,0.42010412,2.803281e-06
17.5,77.5,2019,10,12,0.00017161061999999998,-0.0004283982,0.8619931999999999,1.4279038e-05,-0.00044023282999999997,0.0,0.00018598558000000002,0.42955342,0.42883134,5.728565e-06
17.25,77.25,2019,3,1,0.0,-0.00023941712000000002,0.0,0.0,-0.0006442244,0.0,0.0,0.2545902,0.30705342,0.0
17.75,77.25,2019,8,31,0.000334227,-0.00010625202,0.9937130999999999,0.0003923676,-6.450031999999999e-05,0.08227682,0.00072666164,0.4649735,0.40162158,1.3407320000000003e-05
17.25,77.5,2019,4,30,1.0009389e-05,-0.0003307179,0.0,0.0,-0.0009862896,0.0,9.936281e-06,0.25049472,0.29999688,0.0
17.75,78.0,2019,1,4,0.0,-0.00025206516,0.0,0.0,-0.0006354485,0.0,0.0,0.24000582,0.2711515,9.750947e-07
17.0,78.0,2019,3,22,0.0,-0.00026548986,0.0,0.0,-0.0008179134,0.0,0.0,0.12520243,0.16657683,2.4354085000000004e-07
17.5,77.25,2018,8,5,0.00027939305,-0.00043200402,0.14350021,0.000100161415,-0.000538185,0.010245919000000001,0.0003790995,0.30017182,0.29948866,2.803281e-06
17.75,78.0,2019,9,7,0.00057575805,-0.00018703126,0.99151576,0.000803981,-0.00011251221000000001,0.033694625,0.0013798797000000001,0.47006970000000003,0.48817520000000003,0.00018356438000000002
17.25,77.25,2018,8,6,0.00018974346999999997,-0.00034311635000000004,0.21389225,0.000100161415,-0.00049587945,0.024652122999999998,0.0002898872,0.35316607,0.35502973,2.1937302999999996e-06
18.0,77.25,2019,5,8,0.0,-0.00012576958,0.0,0.0,-0.0011242058,0.0,0.0,0.24555913,0.26537424,0.0
17.25,77.25,2018,6,8,0.00021716067999999998,-0.00026042322999999997,0.7057208,6.208335999999999e-05,-0.00026514678,0.054083347000000004,0.00027887058,0.50765187,0.50371945,2.803281e-06
17.25,77.5,2018,9,26,5.1932875000000004e-05,-0.0005172859,0.0,1.0346994000000002e-06,-0.00063322496,0.0,5.292286999999999e-05,0.44707817,0.41424507,1.4626421000000002e-06
18.0,77.25,2018,1,18,0.0,-0.00025222235,0.0,0.0,-0.000716321,0.0,0.0,0.26837155,0.3007446,4.2659230000000005e-06
18.0,77.0,2018,10,8,0.0,-0.00026147725,0.0,0.0,-0.0008282242,0.0022004843,0.0,0.28354895,0.28725654,4.8754737e-07
17.5,77.5,2019,8,17,7.964019e-05,-0.00035012455,0.0,1.8626451e-06,-0.00041237019999999997,0.017809987,8.143624e-05,0.38408917,0.38884038,1.4626421000000002e-06
17.5,77.5,2019,10,17,3.6701094e-05,-0.00024664722,0.337372,5.7942234000000005e-06,-0.00027287984,0.03221619,4.1906256e-05,0.4172361,0.42220122,3.5343692000000005e-06
17.0,77.0,2019,6,1,3.1043775e-05,-0.00012026841999999998,0.0,0.0,-0.0008937289,0.0,3.0889640000000006e-05,0.25255789999999995,0.26790947,2.4354085000000004e-07
17.25,78.0,2019,12,15,0.0,-0.00026962266,0.0,0.0,-0.0005052063,0.0,0.0,0.26347919999999997,0.28695279999999995,1.4991965e-05
17.25,77.75,2019,5,9,0.0,-0.00030779795,0.0,0.0,-0.0011171417,0.0,0.0,0.22697192,0.2958903,0.0
18.0,77.25,2018,10,22,0.0,-0.00020158393,0.0,0.0,-0.0007779691,0.0,0.0,0.26895222,0.28040445,7.310881999999999e-07
18.0,77.5,2019,8,31,0.00035758222999999995,-0.000107389234,0.9999695,0.0005459208,-5.7141063999999996e-05,0.09692359,0.0009040069,0.48456764,0.40844446,1.4748424e-05
17.75,77.75,2019,8,12,0.00016827416,-0.00044319127,0.3026109,5.1115174e-05,-0.0005125065,0.0039196014,0.0002192515,0.4353909000000001,0.4433066,3.2908283e-06
17.25,77.25,2019,7,4,5.526934e-05,-0.00041837593999999995,0.10001069,8.050166e-05,-0.0005789951,0.02368939,0.00013587111999999998,0.47589484,0.46087784,1.2186356e-06
17.25,77.25,2018,10,16,1.2910925e-05,-0.00025997945,0.0,0.0,-0.0006908589,0.0014784336,1.2960751e-05,0.2557639,0.2925139,2.4354085000000004e-07
17.25,78.0,2018,8,4,0.00012780120000000002,-0.00039177620000000005,0.12653166,9.0021174e-05,-0.0005483777,0.011105418,0.0002179551,0.31894436,0.3321602,1.9501895e-06
17.5,77.25,2019,9,15,9.400118000000001e-05,-0.00031540712000000003,0.18224406,3.3108518e-06,-0.00036221347000000003,0.0009627342,9.720493000000001e-05,0.39919862,0.39502070000000006,1.706183e-06
17.0,77.25,2018,6,24,4.3809414e-05,-0.00040175224000000003,0.10001069,1.6141683000000002e-05,-0.0005841308,0.0003781318700000001,6.0051214e-05,0.46900105,0.45122766,7.310881999999999e-07
17.0,77.25,2019,6,23,0.00024602795,-0.00033894656,0.0,0.0,-0.0005380079,0.0029224157,0.0002460368,0.43377244,0.30915052,1.4626421000000002e-06
18.0,77.5,2018,11,7,2.175942e-05,-0.00020192601000000002,0.0,0.0,-0.00048993697,0.0014784336,2.203323e-05,0.2763587,0.2961999,9.750947e-07
17.5,77.5,2018,1,31,0.0,-0.00024599078,0.0,0.0,-0.00073397125,0.0,0.0,0.15795399,0.1922853,1.4626421000000002e-06
17.5,77.25,2018,10,11,0.0,-0.00047132577000000004,0.0,0.0,-0.0009221032,0.0,0.0,0.20519109,0.24803081,4.8754737e-07
17.5,77.25,2018,12,15,2.1034385999999998e-05,-0.00024007357000000004,0.0,0.0,-0.0005897978,0.0078047514000000005,2.0952895e-05,0.20688982,0.21006101,0.0
18.0,78.0,2019,4,3,0.0,-0.00024107209,0.0,0.0,-0.0010239515,0.0,0.0,0.19811818,0.25171095,1.4626421000000002e-06
17.25,77.0,2018,4,11,3.176881e-05,-0.0003244956,0.0,0.0,-0.0008559687400000001,0.0,3.1537376e-05,0.28094217,0.30295852,4.8754737e-07
17.5,77.5,2018,9,20,4.5550056e-05,-0.000261468,0.0,0.0,-0.00027500498,0.017569303999999997,4.5794062000000005e-05,0.39250255,0.36157805,9.750947e-07
17.0,77.5,2018,9,19,2.5821384e-05,-0.0005186635,0.1290037,7.242895700000001e-06,-0.0006483958999999999,0.01344347,3.2833777e-05,0.45731378,0.3952777,7.310881999999999e-07
18.0,77.0,2019,1,19,0.0,-0.00022259002,0.0,0.0,-0.000624449,0.0,0.0,0.2602856,0.30707094,2.4354085000000004e-07
17.5,77.25,2019,4,17,0.0,-0.00023822443,0.0,0.0,-0.00088514976,0.0,0.0,0.15815784,0.1795625,2.4354085000000004e-07
17.0,77.25,2018,5,10,0.0,-0.0003015109,0.0,0.0,-0.0009219458,0.0,0.0,0.25161278,0.29424882,2.4354085000000004e-07
17.25,77.75,2019,8,30,0.00017074029999999998,-0.0004179784,0.0,0.0,-0.0005020973599999999,0.00013756752000000002,0.00017064856,0.41372743,0.42100370000000004,2.4377368e-06
17.25,77.0,2019,2,10,0.0,-0.00022464257000000002,0.0,0.0,-0.0006831652000000001,0.0,0.0,0.25216258,0.305815,0.0
17.25,77.5,2018,2,21,0.0,-0.00034473432,0.0,0.0,-0.0007394217999999999,0.0,0.0,0.26420814,0.320927,2.6812777e-06
17.75,78.0,2019,2,5,0.0,-0.00027243332999999997,0.0,0.0,-0.0006768686,0.0,0.0,0.24488582,0.264241,9.750947e-07
17.0,77.0,2019,4,14,0.0,-0.00028302884,0.0,0.0,-0.0009611817,0.0,0.0,0.25420105,0.29230946,0.0
18.0,77.25,2019,10,27,3.2204203e-05,-0.00044017715999999994,0.0,1.8626451e-06,-0.0005189015000000001,0.00123775,3.3913646e-05,0.48612428,0.49104923,4.814565e-05
17.25,77.75,2018,5,4,7.6885335e-06,-0.00036827376,0.0,0.0,-0.00089894334,0.0,7.5604767000000005e-06,0.25059974,0.31159812,1.4626421000000002e-06
17.25,77.0,2018,12,25,0.0,-0.00026698766,0.0,0.0,-0.0005541037,0.0,0.0,0.28772476,0.32342133,0.0
17.0,78.0,2018,5,7,0.0,-0.00031451027999999996,0.0,0.0,-0.00091377983,0.0,0.0,0.1295203,0.16238847,7.310881999999999e-07
17.25,77.25,2018,1,27,0.0,-0.0002772041,0.0,0.0,-0.0006278728,0.0,0.0,0.26881632,0.31833336,7.310881999999999e-07
17.25,77.25,2019,6,7,4.0619634e-06,-0.00044279370000000005,0.0,0.0,-0.0009418194999999999,0.0022004843,3.8882717e-06,0.30057335,0.31004426,0.0
17.0,77.75,2018,11,21,1.8859281999999998e-06,-0.00028877964,0.0,0.0,-0.0006481008,0.0028192996999999997,1.9441359e-06,0.24239641,0.24572343,4.8754737e-07
17.0,77.75,2018,4,1,0.0,-0.00032534619999999997,0.0,0.0,-0.00089014776,0.0,0.0,0.20448688,0.24589866,1.4626421000000002e-06
17.5,78.0,2018,8,29,4.17782e-05,-0.00041929126,0.0,0.0,-0.0005103813599999999,0.0004813671,4.1474123e-05,0.43563798,0.43921170000000004,1.706183e-06
18.0,77.5,2019,10,12,0.00013273348999999997,-0.0004553678,0.0,0.0,-0.0005076659999999999,0.0,0.00013263058,0.500616,0.4990813,2.7181115e-05
17.0,77.75,2018,4,19,0.0,-0.00036108062999999993,0.0,0.0,-0.0008756458,0.0,0.0,0.23632422,0.23086262,1.4626421000000002e-06
17.5,78.0,2019,12,26,0.0,-0.00016513756,0.0,0.0,-0.00039348024,0.00636065,0.0,0.22499521,0.26309606,1.145713e-05
17.75,78.0,2018,1,31,0.0,-0.00028195637,0.0,0.0,-0.00071191334,0.0,0.0,0.22196838,0.26514643,4.0219165e-06
17.75,77.5,2018,7,21,0.00036599580000000004,-0.00025251822,0.66198707,0.00034187315,-0.00020249517,0.14110488,0.0007080845500000001,0.46210730000000005,0.44559646,1.1701137000000002e-05
18.0,77.25,2018,9,3,8.935947e-05,-0.00044446715,0.12534145,8.774456e-05,-0.00053397415,0.01660657,0.0001769131,0.42372215,0.42796093,2.4377368e-06
18.0,77.75,2018,10,18,0.0,-0.00025799163,0.0,4.1397288e-07,-0.0005009561,0.0044009686,4.3213366999999996e-07,0.33515954,0.31434359999999995,1.4626421000000002e-06
18.0,78.0,2019,6,4,2.1760352000000002e-06,-0.00027615932,0.0,0.0,-0.0009593321000000001,0.0,2.375804e-06,0.21999168,0.27152535,7.310881999999999e-07
17.0,77.5,2018,1,31,0.0,-0.0002943825,0.0,0.0,-0.0007026061,0.0,0.0,0.26672226,0.31228155,3.0468217999999997e-06
17.25,77.25,2019,11,24,0.0,-0.00036030400000000004,0.0,0.0,-0.00058863685,0.0,0.0,0.29035008,0.3346487,1.9501895e-06
18.0,77.5,2019,2,1,0.0,-0.00025286952999999996,0.0,0.0,-0.0006217139299999999,0.0,0.0,0.28547007,0.32037790000000005,2.4354085000000004e-07
18.0,77.75,2019,11,7,1.8859281999999998e-06,-0.00043622928,0.0,0.0,-0.0005704356,0.0,1.9441359e-06,0.44989496,0.46604174,6.703660000000001e-06
17.0,77.75,2018,12,10,2.9010697999999998e-06,-0.00013090092,0.106389135,0.0,-0.0003392504,0.01660657,2.8079376000000003e-06,0.23476139,0.24466026,0.0
17.5,77.25,2018,12,13,9.777304e-05,-0.0002138344,0.0,0.0,-0.00046978769999999996,0.0022004843,9.785313e-05,0.18777753,0.20818588,9.750947e-07
18.0,77.75,2018,6,24,4.8596412e-05,-0.0003164611,0.0,0.0,-0.0005224434,0.0022004843,4.8602466e-05,0.45387927,0.4125452,9.750947e-07
17.25,77.0,2019,1,2,0.0,-0.00023833537,0.0,0.0,-0.0005738004,0.0,0.0,0.27293652,0.314992,0.0
18.0,77.25,2018,7,1,2.1179207e-05,-0.0003933572,0.10001069,2.4833249999999998e-05,-0.0006106948,0.019907355,4.5794062000000005e-05,0.42643392,0.41669267,4.8754737e-07
18.0,77.0,2019,3,24,0.0,-0.00014182928,0.0,0.0,-0.0007062857000000001,0.0,0.0,0.24694902,0.28345957,0.0
18.0,78.0,2018,7,16,1.1459924e-05,-0.00017685181,0.99990845,0.00024791993,-0.00014726180000000001,0.08485544,0.00025942922000000003,0.47708702,0.46753716,3.7783757000000005e-06
18.0,78.0,2019,9,24,6.0056336e-05,-0.00029306038,0.50435656,0.00019783946,-0.00025786627999999995,0.0066013336,0.00025748507999999996,0.47682142,0.4811362,8.166301999999999e-06
17.5,77.25,2018,10,2,1.3781246e-05,-0.00045042136,0.0,6.622169e-06,-0.0006190968599999999,0.0053635836,2.0520762e-05,0.29998034,0.30078548,4.8754737e-07
17.75,77.25,2019,4,18,0.0,-0.00020011386000000003,0.0,0.0,-0.0010410901,0.0,0.0,0.21641508,0.22322777,2.4354085000000004e-07
17.75,77.75,2019,10,10,8.602301e-05,-0.00044912695999999995,0.0,2.234988e-05,-0.00051526126,0.0015815496,0.00010865368,0.45881486,0.4610589,5.972106e-06
18.0,77.75,2018,1,9,0.0,-0.00026795844,0.0,0.0,-0.0006327133999999999,0.0,0.0,0.2742708,0.32231143,4.509464e-06
17.5,78.0,2018,12,12,1.4505348999999999e-06,-0.00020138976000000003,0.0,0.0,-0.0005202199,0.0011001825,1.5120022e-06,0.23844917,0.25679892,7.310881999999999e-07
17.5,77.75,2018,8,19,5.4543837999999995e-05,-0.00031349328,0.59777516,0.00012685731,-0.00034102134,0.028571606,0.00018123351,0.43837446,0.43330592,2.803281e-06
17.5,77.0,2018,1,28,0.0,-0.00024776594,0.0,0.0,-0.0006831849000000001,0.0,0.0,0.17195153,0.20531770000000002,9.750947e-07
17.75,77.0,2018,1,16,0.0,-0.00022318176,0.0,0.0,-0.0006418631500000001,0.0,0.0,0.21938631,0.2529143,4.2659230000000005e-06
17.5,77.75,2018,8,26,9.458139499999999e-05,-0.00032382066,0.10001069,1.9039027000000002e-05,-0.00037958828,0.0009627342,0.00011405395,0.4080382,0.41558862,2.4377368e-06
17.0,77.25,2018,4,4,0.0,-0.00038245657999999994,0.0,0.0,-0.0008608880000000001,0.0,0.0,0.27816242,0.31661013,2.4354085000000004e-07
17.75,77.75,2018,6,28,1.6247388e-05,-0.00017957002,0.0,4.1397288e-07,-0.00026502869999999997,0.00013756752000000002,1.6632955999999998e-05,0.40244785,0.38753772,7.310881999999999e-07
17.75,77.5,2019,3,15,0.0,-0.00020340529999999998,0.0,0.0,-0.0009353064,0.0,0.0,0.19835292,0.23474723,4.8754737e-07
17.25,78.0,2019,4,30,2.3355241999999998e-05,-0.00022933012000000004,0.0,0.0,-0.0009870963000000001,0.0,2.3329164999999998e-05,0.18031548,0.24425721,4.8754737e-07
17.75,77.75,2019,3,20,0.0,-0.00021942802000000003,0.0,0.0,-0.0009090573300000001,0.0,0.0,0.20684658,0.24142991,4.8754737e-07
18.0,77.0,2018,2,7,0.0,-0.0001784513,0.0,0.0,-0.0004966862,0.0,0.0,0.2668705,0.3050965,2.4377368e-06
17.5,77.25,2019,9,17,6.701937e-05,-0.00023705947000000001,0.85231864,1.0346994000000002e-06,-0.00025918466,0.011965036,6.825942500000001e-05,0.404301,0.40293592,1.4626421000000002e-06
18.0,77.0,2019,7,30,4.353933e-07,-0.00021398232999999997,0.9072223,0.0015258053,-0.00012179976,0.23802853,0.0015263353,0.5142182,0.5131944,2.8643757e-05
17.5,78.0,2019,8,5,9.342097e-05,-0.00011289964,1.0,2.8558541e-05,-0.00011497183000000001,0.005501151,0.00012204610000000001,0.46974233,0.47495002,2.4377368e-06
17.5,77.75,2018,12,11,1.3781246e-05,-0.00023175248,0.0,0.0,-0.0005185474,0.0034037828000000004,1.4256686e-05,0.20477104,0.22514963,9.750947e-07
18.0,77.5,2018,12,8,2.3790635e-05,-0.00023882539,0.10001069,1.1381693e-05,-0.00053950335,0.0024411678,3.520958e-05,0.2749256,0.30916804,7.310881999999999e-07
18.0,77.0,2018,6,5,0.00011822721000000002,-0.00048647015,0.0,0.0,-0.0007196267,0.0,0.00011815783000000002,0.43915898,0.34364462,1.4626421000000002e-06
17.5,77.0,2019,3,18,0.0,-0.00020984952999999999,0.0,0.0,-0.00092637306,0.0,0.0,0.14776777,0.17938142,0.0
17.75,77.5,2018,9,18,1.1459924e-05,-0.00030686415,0.0,1.8625055e-05,-0.00033773528,0.0008594989999999999,3.0025374e-05,0.44256264,0.35883838,1.2186356e-06
17.25,77.0,2018,3,4,0.0,-0.00034175723,0.0,0.0,-0.0009054367500000001,0.0,0.0,0.26127395,0.30693075,4.8754737e-07
17.5,77.25,2018,12,2,0.0,-0.00020794491999999998,0.0,0.0,-0.0005687237000000001,0.0,0.0,0.16528015,0.1995463,4.8754737e-07
17.75,77.25,2018,5,10,1.7406419e-06,-0.0002477752,0.0,0.0,-0.0010232430999999999,0.0,8.638016999999999e-07,0.20929894,0.24400601,7.310881999999999e-07
17.5,78.0,2019,3,6,0.0,-0.00021840175,0.0,0.0,-0.00083999103,0.0,0.0,0.20778552,0.24613233,4.8754737e-07
17.75,77.75,2018,9,14,5.2948482e-05,-0.00045810447999999996,0.0,0.0,-0.0005861182,0.0,5.292286999999999e-05,0.34607464,0.3381945,2.4377368e-06
18.0,77.0,2018,12,8,5.526934e-05,-0.00018434078000000001,0.0,4.759524e-06,-0.0005531002,0.0008594989999999999,5.9619080000000005e-05,0.2746229,0.29619405,7.310881999999999e-07
17.5,77.25,2018,3,5,0.0,-0.00027249806,0.0,0.0,-0.0009388680300000001,0.0,0.0,0.15718183,0.1884708,7.310881999999999e-07
17.75,77.0,2018,8,15,0.00017219082999999998,-0.00038683900000000004,0.5759846,0.00017362693,-0.00043696645,0.01805067,0.00034518586000000006,0.42658836,0.40977633,4.0219165e-06
18.0,77.0,2019,7,9,0.00012780120000000002,-0.00030933273999999997,0.16303235,9.933487e-06,-0.00042045745000000005,0.018807054,0.00013738312,0.45743734,0.44830692,9.750947e-07
17.0,77.0,2018,8,10,1.7407816e-05,-0.0002321408,0.0,0.0,-0.00044300727,0.00013756752000000002,1.7064623999999998e-05,0.37012252,0.34307215,0.0
17.0,77.25,2018,1,18,0.0,-0.0002755214,0.0,0.0,-0.0006239964,0.0,0.0,0.28617427,0.317942,4.8754737e-07
17.0,77.25,2018,8,29,6.774486999999999e-05,-0.00032505958,0.10001069,1.9039027000000002e-05,-0.00038047373999999996,0.005604267,8.683652e-05,0.48291212,0.48053452,1.2186356e-06
17.25,77.75,2019,10,21,2.1904707e-05,-0.00021913217,0.606351,3.1869393e-05,-0.00023059396,0.0029224157,5.4434872999999996e-05,0.49222738,0.49641174,2.6206020000000004e-05
17.0,78.0,2018,4,30,0.0,-0.00032782403,0.0,0.0,-0.0010731046,0.0,0.0,0.1278401,0.16102156,7.310881999999999e-07
17.0,77.25,2019,5,29,0.0,-0.00020844419999999997,0.0,0.0,-0.0010449665,0.0,0.0,0.25149542,0.2837458,0.0
17.25,77.0,2018,1,6,0.0,-0.00023091112999999998,0.0,0.0,-0.0006476089,0.0,0.0,0.28283858,0.30337328,4.8754737e-07
18.0,78.0,2018,12,31,0.0,-0.00022545617999999998,0.0,0.0,-0.0005881843,0.0,0.0,0.24217403,0.28639784,2.4377368e-06
18.0,77.0,2018,3,2,0.0,-0.00031067335,0.0,0.0,-0.0008652563,0.0,0.0,0.2641834,0.30246782,1.9501895e-06
17.5,77.25,2019,5,19,0.0,-0.00014682193000000002,0.0,0.0,-0.0011341821,0.0,0.0,0.13582723,0.16137789,0.0
17.5,77.75,2019,4,27,0.0,-0.00014679419,0.0,0.0,-0.0009034887,0.00024068355999999998,0.0,0.16099934,0.19741414,4.8754737e-07
17.25,77.0,2018,11,9,0.0,-0.000185968,0.0,0.0,-0.00070128776,0.0,0.0,0.2641402,0.2862518,0.0
17.75,78.0,2018,1,5,0.0,-0.00026487037999999995,0.0,0.0,-0.00062397675,0.0,0.0,0.22523612,0.27323109999999995,5.241018e-06
17.5,77.75,2018,1,21,0.0,-0.00022282117000000003,0.0,0.0,-0.0006671678,0.0,0.0,0.17498454,0.21981633,4.2659230000000005e-06
18.0,77.25,2018,3,28,0.0,-0.00031529617000000004,0.0,0.0,-0.0010788109,0.0,0.0,0.2528853,0.29367638,1.4626421000000002e-06
18.0,77.5,2018,3,23,0.0,-0.00025092796000000003,0.0,0.0,-0.0010261158,0.0,0.0,0.24559003,0.28517696,1.9501895e-06
17.5,77.25,2019,11,11,0.0,-0.0004884301999999999,0.0,0.0,-0.0006184082,0.0,0.0,0.33801958,0.35371540000000007,2.6812777e-06
17.75,78.0,2018,6,16,1.0156073e-06,-0.00033853974000000003,0.0,0.0,-0.0007691734399999999,0.0,8.638016999999999e-07,0.29625547,0.28959316,9.750947e-07
17.0,77.75,2018,8,10,2.8432347e-05,-0.00020019706999999999,0.0,0.0,-0.00033686947,0.0,2.8513372e-05,0.35453126,0.30564559999999996,9.750947e-07
18.0,77.25,2018,5,18,2.2920314e-05,-0.00036493607000000005,0.0,0.0,-0.0010317632,0.0,2.2897031000000003e-05,0.27564213,0.2999034,4.8754737e-07
17.5,77.5,2018,2,6,0.0,-0.00022523428,0.0,0.0,-0.0007867252999999999,0.0,0.0,0.15616259,0.18798596,1.9501895e-06
17.75,77.25,2019,11,12,3.336463e-05,-0.00044408807,0.0,0.0,-0.0005809431299999999,0.0,3.3481512e-05,0.36720687,0.38690683,7.825251999999999e-05
18.0,78.0,2019,4,9,0.0,-0.00023247362999999997,0.0,0.0,-0.0009910121000000001,0.0,0.0,0.20493782,0.2536036,1.2186356e-06
17.75,77.0,2019,8,23,2.1760352000000002e-06,-0.00032447709999999997,0.0,0.0,-0.0004013117,0.0014784336,1.9441359e-06,0.42839209999999994,0.40953684,1.4626421000000002e-06
17.0,77.5,2018,12,31,0.0,-0.00023111452000000002,0.0,0.0,-0.0005749613,0.0,0.0,0.27023709999999995,0.31085622,0.0
17.25,77.25,2019,1,13,0.0,-0.00023983317000000003,0.0,0.0,-0.00058580335,0.0,0.0,0.26721025,0.31864882,0.0
17.75,77.75,2019,2,1,0.0,-0.00023502543999999998,0.0,0.0,-0.0005879284599999999,0.0,0.0,0.25702402,0.25981897,7.310881999999999e-07
17.5,77.75,2018,11,11,0.0,-0.00037387662000000005,0.0,0.0,-0.0007869417999999999,0.0,0.0,0.19882238,0.24648866,9.750947e-07
18.0,77.75,2019,9,30,7.1951654e-05,-0.00047324886,0.0,4.1397288e-07,-0.0005964289299999999,0.00123775,7.257983e-05,0.47024888,0.4673853,3.2908283e-06
17.25,77.0,2018,1,1,0.0,-0.00020136203,0.0,0.0,-0.0005773225599999999,0.0,0.0,0.27037916,0.2970469,4.8754737e-07
17.25,77.25,2018,12,7,2.7127098e-05,-0.00023533979,0.0,2.4833716e-06,-0.0005389721,0.0,2.9161572000000002e-05,0.27797094,0.30763173,2.4354085000000004e-07
17.0,77.75,2019,5,21,0.0,-0.00026436187999999997,0.0,0.0,-0.0008588809,0.009523869,0.0,0.18851262,0.22675604,0.0
18.0,77.25,2018,7,10,0.0010237151,-0.00013274081,0.78473437,0.0022025154999999997,-6.7648594e-05,0.0723747,0.0032263438,0.5084795999999999,0.51498187,0.0006037149599999999
17.25,77.0,2018,9,1,0.00013519963,-0.00041838517,0.10001069,4.8218295e-05,-0.00048794958,0.0062232018000000005,0.00018317765,0.4343531,0.44561398,2.1937302999999996e-06
17.0,77.5,2018,1,13,0.0,-0.00026609082,0.0,0.0,-0.00065345294,0.0,0.0,0.27314037,0.30510235,3.7783757000000005e-06
17.5,77.5,2018,4,13,0.0,-0.00037680747,0.0,0.0,-0.0008871764999999999,0.0,0.0,0.22196838,0.18854089999999998,7.310881999999999e-07
17.0,77.25,2019,3,1,0.0,-0.00018273204,0.0,0.0,-0.0006417057599999999,0.0,0.0,0.24273616,0.2987059,0.0
17.0,77.75,2018,9,4,5.0772447000000004e-05,-0.00044069492,0.0,4.1397288e-07,-0.000548358,0.0,5.1410403e-05,0.3743848,0.38444754,1.4626421000000002e-06
17.75,77.5,2018,12,10,2.9157847000000003e-05,-0.00018999912,0.0,1.0346994000000002e-06,-0.0005105978299999999,0.029293656,2.959324e-05,0.23165424,0.25759920000000003,0.0
17.25,77.75,2019,3,8,0.0,-0.0002833617,0.0,0.0,-0.00084372965,0.0,0.0,0.24562089999999998,0.30108923,2.4354085000000004e-07
17.0,77.75,2018,11,12,0.0,-0.00032965466,0.0,0.0,-0.0008192120599999999,0.0,0.0,0.22098002,0.25322393,4.8754737e-07
